marker	chr	pos	cM	bp
2_128051031	2	128.051031	57.8260970849301	128051031
2_128053931	2	128.053931	57.8460970849301	128053931
2_128058941	2	128.058941	57.8660970849301	128058941
2_128091110	2	128.09111	57.8860970849301	128091110
2_128123278	2	128.123278	57.9060970849301	128123278
2_128131683	2	128.131683	57.9260970849301	128131683
2_128137643	2	128.137643	57.9460970849301	128137643
2_128144736	2	128.144736	57.9660970849301	128144736
2_128151829	2	128.151829	57.9860970849301	128151829
2_128158923	2	128.158923	58.0060970849301	128158923
2_128166016	2	128.166016	58.0260970849301	128166016
2_128176950	2	128.17695	58.0460970849301	128176950
2_128179224	2	128.179224	58.0660970849301	128179224
2_128181498	2	128.181498	58.0860970849301	128181498
2_128199224	2	128.199224	58.1060970849301	128199224
2_128243010	2	128.24301	58.1260970849301	128243010
2_128286797	2	128.286797	58.1460970849301	128286797
2_128378939	2	128.378939	58.1660970849301	128378939
2_128382713	2	128.382713	58.1860970849301	128382713
2_128385632	2	128.385632	58.2060970849301	128385632
2_128388551	2	128.388551	58.2260970849301	128388551
2_128391470	2	128.39147	58.2460970849301	128391470
2_128394389	2	128.394389	58.2660970849301	128394389
2_128397308	2	128.397308	58.2860970849301	128397308
2_128400227	2	128.400227	58.3060970849301	128400227
2_128409258	2	128.409258	58.3260970849301	128409258
2_128455496	2	128.455496	58.3460970849301	128455496
2_128459646	2	128.459646	58.3660970849301	128459646
2_128463795	2	128.463795	58.3860970849301	128463795
2_128594580	2	128.59458	58.4060970849301	128594580
2_128598980	2	128.59898	58.4260970849301	128598980
2_128603379	2	128.603379	58.4460970849301	128603379
2_128607779	2	128.607779	58.4660970849301	128607779
2_128612179	2	128.612179	58.4860970849301	128612179
2_128619474	2	128.619474	58.5060970849301	128619474
2_128630615	2	128.630615	58.5260970849301	128630615
2_128641757	2	128.641757	58.5460970849301	128641757
2_128664063	2	128.664063	58.5660970849301	128664063
2_128758361	2	128.758361	58.5860970849301	128758361
2_128759916	2	128.759916	58.6060970849301	128759916
2_128761343	2	128.761343	58.6260970849301	128761343
2_128762770	2	128.76277	58.6460970849301	128762770
2_128764197	2	128.764197	58.6660970849301	128764197
2_128765624	2	128.765624	58.6860970849301	128765624
2_128819269	2	128.819269	58.7060970849301	128819269
2_128868571	2	128.868571	58.7260970849301	128868571
2_128874362	2	128.874362	58.7460970849301	128874362
2_128880153	2	128.880153	58.7660970849301	128880153
2_128924417	2	128.924417	58.7860970849301	128924417
2_128931073	2	128.931073	58.8060970849301	128931073
2_128937730	2	128.93773	58.8260970849301	128937730
2_128946347	2	128.946347	58.8460970849301	128946347
2_128950115	2	128.950115	58.8660970849301	128950115
2_128953883	2	128.953883	58.8860970849301	128953883
2_129156870	2	129.15687	58.9060970849301	129156870
2_129170761	2	129.170761	58.9260970849301	129170761
2_129184651	2	129.184651	58.9460970849301	129184651
2_129299839	2	129.299839	58.9660970849301	129299839
2_129303344	2	129.303344	58.9860970849301	129303344
2_129305782	2	129.305782	59.0060970849301	129305782
2_129308219	2	129.308219	59.0260970849301	129308219
2_129310657	2	129.310657	59.0460970849301	129310657
2_129313095	2	129.313095	59.0660970849301	129313095
2_129315533	2	129.315533	59.0860970849301	129315533
2_129317971	2	129.317971	59.1060970849301	129317971
2_129329380	2	129.32938	59.1260970849301	129329380
2_129344076	2	129.344076	59.1460970849301	129344076
2_129358771	2	129.358771	59.1660970849301	129358771
2_129373466	2	129.373466	59.1860970849301	129373466
2_129388790	2	129.38879	59.2060970849301	129388790
2_129513770	2	129.51377	59.2260970849301	129513770
2_129514023	2	129.514023	59.2460970849301	129514023
2_129514277	2	129.514277	59.2660970849301	129514277
2_129514530	2	129.51453	59.2860970849301	129514530
2_129514783	2	129.514783	59.3060970849301	129514783
2_129515037	2	129.515037	59.3260970849301	129515037
2_129559501	2	129.559501	59.3460970849301	129559501
2_129564324	2	129.564324	59.3660970849301	129564324
2_129569148	2	129.569148	59.3860970849301	129569148
2_129573971	2	129.573971	59.4060970849301	129573971
2_129578794	2	129.578794	59.4260970849301	129578794
2_129589197	2	129.589197	59.4460970849301	129589197
2_129746133	2	129.746133	59.4660970849301	129746133
2_130163469	2	130.163469	59.4860970849301	130163469
2_130334538	2	130.334538	59.5060970849301	130334538
2_130341816	2	130.341816	59.5260970849301	130341816
2_130349094	2	130.349094	59.5460970849301	130349094
2_130559955	2	130.559955	59.5660970849301	130559955
2_130953287	2	130.953287	59.5860970849301	130953287
2_131001832	2	131.001832	59.6060970849301	131001832
2_131050378	2	131.050378	59.6260970849301	131050378
2_131098923	2	131.098923	59.6460970849301	131098923
2_131147468	2	131.147468	59.6660970849301	131147468
2_131196014	2	131.196014	59.6860970849301	131196014
2_131244559	2	131.244559	59.7060970849301	131244559
2_131277696	2	131.277696	59.7260970849301	131277696
2_131306934	2	131.306934	59.7460970849301	131306934
2_131336172	2	131.336172	59.7660970849301	131336172
2_131365410	2	131.36541	59.7860970849301	131365410
2_131394649	2	131.394649	59.8060970849301	131394649
2_131423887	2	131.423887	59.8260970849301	131423887
2_131455189	2	131.455189	59.8460970849301	131455189
2_131743839	2	131.743839	59.8660970849301	131743839
2_131766815	2	131.766815	59.8860970849301	131766815
2_131784451	2	131.784451	59.9060970849301	131784451
2_131802086	2	131.802086	59.9260970849301	131802086
2_131812093	2	131.812093	59.9460970849301	131812093
2_131817400	2	131.8174	59.9660970849301	131817400
2_131822707	2	131.822707	59.9860970849301	131822707
2_132240855	2	132.240855	60.0060970849301	132240855
2_132255671	2	132.255671	60.0260970849301	132255671
2_132270487	2	132.270487	60.0460970849301	132270487
2_132451433	2	132.451433	60.0660970849301	132451433
2_132480301	2	132.480301	60.0860970849301	132480301
2_132494987	2	132.494987	60.1060970849301	132494987
2_132505926	2	132.505926	60.1260970849301	132505926
2_132516864	2	132.516864	60.1460970849301	132516864
2_132527803	2	132.527803	60.1660970849301	132527803
2_132538741	2	132.538741	60.1860970849301	132538741
2_132617164	2	132.617164	60.2060970849301	132617164
2_132622681	2	132.622681	60.2260970849301	132622681
2_132628197	2	132.628197	60.2460970849301	132628197
2_132638923	2	132.638923	60.2660970849301	132638923
2_132641810	2	132.64181	60.2860970849301	132641810
2_132644395	2	132.644395	60.3060970849301	132644395
2_132646979	2	132.646979	60.3260970849301	132646979
2_132649563	2	132.649563	60.3460970849301	132649563
2_132652147	2	132.652147	60.3660970849301	132652147
2_132654732	2	132.654732	60.3860970849301	132654732
2_132657316	2	132.657316	60.4060970849301	132657316
2_132659900	2	132.6599	60.4260970849301	132659900
2_132673758	2	132.673758	60.4460970849301	132673758
2_132729250	2	132.72925	60.4660970849301	132729250
2_132782344	2	132.782344	60.4860970849301	132782344
2_132806005	2	132.806005	60.5060970849301	132806005
2_132827180	2	132.82718	60.5260970849301	132827180
2_132848355	2	132.848355	60.5460970849301	132848355
2_132869529	2	132.869529	60.5660970849301	132869529
2_132890704	2	132.890704	60.5860970849301	132890704
2_132930407	2	132.930407	60.6060970849301	132930407
2_132933630	2	132.93363	60.6260970849301	132933630
2_132936852	2	132.936852	60.6460970849301	132936852
2_132940154	2	132.940154	60.6660970849301	132940154
2_132990812	2	132.990812	60.6860970849301	132990812
2_132995383	2	132.995383	60.7060970849301	132995383
2_132999953	2	132.999953	60.7260970849301	132999953
2_133004523	2	133.004523	60.7460970849301	133004523
2_133045606	2	133.045606	60.7660970849301	133045606
2_133098700	2	133.0987	60.7860970849301	133098700
2_133242349	2	133.242349	60.8060970849301	133242349
2_133269692	2	133.269692	60.8260970849301	133269692
2_133285465	2	133.285465	60.8460970849301	133285465
2_133301237	2	133.301237	60.8660970849301	133301237
2_133339653	2	133.339653	60.8860970849301	133339653
2_133344523	2	133.344523	60.9060970849301	133344523
2_133349393	2	133.349393	60.9260970849301	133349393
2_133354263	2	133.354263	60.9460970849301	133354263
2_133359132	2	133.359132	60.9660970849301	133359132
2_133364002	2	133.364002	60.9860970849301	133364002
2_133398934	2	133.398934	61.0060970849301	133398934
2_133562314	2	133.562314	61.0260970849301	133562314
2_133697825	2	133.697825	61.0460970849301	133697825
2_133748896	2	133.748896	61.0660970849301	133748896
2_133799967	2	133.799967	61.0860970849301	133799967
2_133836706	2	133.836706	61.1060970849301	133836706
2_133843091	2	133.843091	61.1260970849301	133843091
2_133849476	2	133.849476	61.1460970849301	133849476
2_133855862	2	133.855862	61.1660970849301	133855862
2_133901402	2	133.901402	61.1860970849301	133901402
2_134047926	2	134.047926	61.2060970849301	134047926
2_134211306	2	134.211306	61.2260970849301	134211306
2_134313867	2	134.313867	61.2460970849301	134313867
2_134328155	2	134.328155	61.2660970849301	134328155
2_134336203	2	134.336203	61.2860970849301	134336203
2_134340893	2	134.340893	61.3060970849301	134340893
2_134345583	2	134.345583	61.3260970849301	134345583
2_134350017	2	134.350017	61.3460970849301	134350017
2_134354882	2	134.354882	61.3660970849301	134354882
2_134370420	2	134.37042	61.3860970849301	134370420
2_134375139	2	134.375139	61.4060970849301	134375139
2_134379858	2	134.379858	61.4260970849301	134379858
2_134405515	2	134.405515	61.4460970849301	134405515
2_134422558	2	134.422558	61.4660970849301	134422558
2_134439600	2	134.4396	61.4860970849301	134439600
2_134456643	2	134.456643	61.5060970849301	134456643
2_134473686	2	134.473686	61.5260970849301	134473686
2_134513054	2	134.513054	61.5460970849301	134513054
2_134566668	2	134.566668	61.5660970849301	134566668
2_134620281	2	134.620281	61.5860970849301	134620281
2_134673894	2	134.673894	61.6060970849301	134673894
2_134727508	2	134.727508	61.6260970849301	134727508
2_134781121	2	134.781121	61.6460970849301	134781121
2_134834735	2	134.834735	61.6660970849301	134834735
2_134888910	2	134.88891	61.6860970849301	134888910
2_135014643	2	135.014643	61.7060970849301	135014643
2_135023120	2	135.02312	61.7260970849301	135023120
2_135029751	2	135.029751	61.7460970849301	135029751
2_135036382	2	135.036382	61.7660970849301	135036382
2_135109646	2	135.109646	61.7860970849301	135109646
2_135177502	2	135.177502	61.8060970849301	135177502
2_135232547	2	135.232547	61.8260970849301	135232547
2_135298676	2	135.298676	61.8460970849301	135298676
2_135366275	2	135.366275	61.8660970849301	135366275
2_135411965	2	135.411965	61.8860970849301	135411965
2_135424781	2	135.424781	61.9060970849301	135424781
2_135437597	2	135.437597	61.9260970849301	135437597
2_135450414	2	135.450414	61.9460970849301	135450414
2_135500536	2	135.500536	61.9660970849301	135500536
2_135568135	2	135.568135	61.9860970849301	135568135
2_135635734	2	135.635734	62.0060970849301	135635734
2_135651643	2	135.651643	62.0260970849301	135651643
2_135660367	2	135.660367	62.0460970849301	135660367
2_135669092	2	135.669092	62.0660970849301	135669092
2_135687219	2	135.687219	62.0860970849301	135687219
2_135693050	2	135.69305	62.1060970849301	135693050
2_135698881	2	135.698881	62.1260970849301	135698881
2_135704712	2	135.704712	62.1460970849301	135704712
2_135710543	2	135.710543	62.1660970849301	135710543
2_135716374	2	135.716374	62.1860970849301	135716374
2_135722863	2	135.722863	62.2060970849301	135722863
2_135749788	2	135.749788	62.2260970849301	135749788
2_135761164	2	135.761164	62.2460970849301	135761164
2_135772541	2	135.772541	62.2660970849301	135772541
2_135783917	2	135.783917	62.2860970849301	135783917
2_135834783	2	135.834783	62.3060970849301	135834783
2_135887322	2	135.887322	62.3260970849301	135887322
2_135909300	2	135.9093	62.3460970849301	135909300
2_135931278	2	135.931278	62.3660970849301	135931278
2_135953256	2	135.953256	62.3860970849301	135953256
2_135975234	2	135.975234	62.4060970849301	135975234
2_135986135	2	135.986135	62.4260970849301	135986135
2_135989799	2	135.989799	62.4460970849301	135989799
2_135993463	2	135.993463	62.4660970849301	135993463
2_135997126	2	135.997126	62.4860970849301	135997126
2_136018886	2	136.018886	62.5060970849301	136018886
2_136040864	2	136.040864	62.5260970849301	136040864
2_136076807	2	136.076807	62.5460970849301	136076807
2_136106644	2	136.106644	62.5660970849301	136106644
2_136117254	2	136.117254	62.5860970849301	136117254
2_136127864	2	136.127864	62.6060970849301	136127864
2_136140032	2	136.140032	62.6260970849301	136140032
2_136169030	2	136.16903	62.6460970849301	136169030
2_136236629	2	136.236629	62.6660970849301	136236629
2_136304228	2	136.304228	62.6860970849301	136304228
2_136371827	2	136.371827	62.7060970849301	136371827
2_136381178	2	136.381178	62.7260970849301	136381178
2_136389907	2	136.389907	62.7460970849301	136389907
2_136398637	2	136.398637	62.7660970849301	136398637
2_136438489	2	136.438489	62.7860970849301	136438489
2_136506088	2	136.506088	62.8060970849301	136506088
2_136573687	2	136.573687	62.8260970849301	136573687
2_136600841	2	136.600841	62.8460970849301	136600841
2_136603906	2	136.603906	62.8660970849301	136603906
2_136606970	2	136.60697	62.8860970849301	136606970
2_136640349	2	136.640349	62.9060970849301	136640349
2_136842077	2	136.842077	62.9260970849301	136842077
2_136927368	2	136.927368	62.9460970849301	136927368
2_137012660	2	137.01266	62.9660970849301	137012660
2_137097951	2	137.097951	62.9860970849301	137097951
2_137359688	2	137.359688	63.0060970849301	137359688
2_137368384	2	137.368384	63.0260970849301	137368384
2_137377080	2	137.37708	63.0460970849301	137377080
2_137387358	2	137.387358	63.0660970849301	137387358
2_137447292	2	137.447292	63.0860970849301	137447292
2_137507225	2	137.507225	63.1060970849301	137507225
2_137567159	2	137.567159	63.1260970849301	137567159
2_137829059	2	137.829059	63.1460970849301	137829059
2_137853548	2	137.853548	63.1660970849301	137853548
2_137878036	2	137.878036	63.1860970849301	137878036
2_137946254	2	137.946254	63.2060970849301	137946254
2_137952446	2	137.952446	63.2260970849301	137952446
2_137958638	2	137.958638	63.2460970849301	137958638
2_137973587	2	137.973587	63.2660970849301	137973587
2_137995763	2	137.995763	63.2860970849301	137995763
2_138007830	2	138.00783	63.3060970849301	138007830
2_138014300	2	138.0143	63.3260970849301	138014300
2_138020488	2	138.020488	63.3460970849301	138020488
2_138026676	2	138.026676	63.3660970849301	138026676
2_138032863	2	138.032863	63.3860970849301	138032863
2_138039051	2	138.039051	63.4060970849301	138039051
2_138045239	2	138.045239	63.4260970849301	138045239
2_138068746	2	138.068746	63.4460970849301	138068746
2_138116174	2	138.116174	63.4660970849301	138116174
2_138124394	2	138.124394	63.4860970849301	138124394
2_138132614	2	138.132614	63.5060970849301	138132614
2_138413321	2	138.413321	63.5260970849301	138413321
2_138533234	2	138.533234	63.5460970849301	138533234
2_138575671	2	138.575671	63.5660970849301	138575671
2_138594602	2	138.594602	63.5860970849301	138594602
2_138613533	2	138.613533	63.6060970849301	138613533
2_138651485	2	138.651485	63.6260970849301	138651485
2_138773073	2	138.773073	63.6460970849301	138773073
2_139209084	2	139.209084	63.6560970849301	139209084
2_139645095	2	139.645095	63.6660970849301	139645095
